"","lat","long","accuracy","formatted_address","address_type","status","index"
"1401",43.371041,2.368613,"locality","11380 Mas-Cabardès, France","locality,political","OK",1400
"1402",NA,NA,NA,NA,NA,"ZERO_RESULTS",1401
"1403",41.4724397,-71.555031,"establishment","Camp Hoffman, 2850 Ministerial Rd, South Kingstown, RI 02879, United States","establishment,point_of_interest","OK",1402
"1404",44.860025,0.503086,"route","Rue des Roses, 24100 Bergerac, France","route","OK",1403
"1405",38.962912,16.3092719,"locality","88046 Lamezia Terme, Province of Catanzaro, Italy","locality,political","OK",1404
"1406",NA,NA,NA,NA,NA,"ZERO_RESULTS",1405
"1407",40.6905178,21.6797432,"locality","Aminteo 532 00, Greece","locality,political","OK",1406
"1408",44.4257053,22.8680481,"locality","Vânju Mare, Romania","locality,political","OK",1407
"1409",45.5322314,14.7041159,"locality","Hrvatsko, Croatia","locality,political","OK",1408
"1410",NA,NA,NA,NA,NA,"ZERO_RESULTS",1409
"1411",47.0134658,4.8157761,"establishment","97 Route de Pommard, 21200 Beaune, France","establishment,food,liquor_store,point_of_interest,store","OK",1410
"1412",46.3335828,4.7350192,"route","Route de Mâcon, 71960 Prissé, France","route","OK",1411
"1413",36.6621527,-6.1081034,"establishment","Av. de Medina Sidonia, 20, 11406 Jerez de la Frontera, Cádiz, Spain","establishment,food,point_of_interest","OK",1412
"1414",40.1998777,-122.2011075,"establishment","Central Valley, California 96080, USA","establishment,natural_feature","OK",1413
"1415",43.8239285,10.9953269,"bar","Via Capezzana, 100, 59015 Carmignano PO, Italy","bar,establishment,food,liquor_store,lodging,point_of_interest,restaurant,store","OK",1414
"1416",38.6043928,22.7152125,"administrative_area_level_2","Central Greece, Greece","administrative_area_level_2,political","OK",1415
"1417",46.945092,4.753296,"locality","21190 Puligny-Montrachet, France","locality,political","OK",1416
"1418",NA,NA,NA,NA,NA,"ZERO_RESULTS",1417
"1419",41.3521628,-5.7672262,"establishment","Carretera S/N,, 49708 Villanueva de Campeán, Zamora, Spain","establishment,food,point_of_interest","OK",1418
"1420",44.5379358,1.6760691,"administrative_area_level_2","Lot, France","administrative_area_level_2,political","OK",1419
"1421",45.6049385,10.6351414,"establishment","Lake Garda, Italy","establishment,natural_feature","OK",1420
"1422",45.8735703,15.1057546,"route","Dolenjska avtocesta, Slovenia","route","OK",1421
"1423",NA,NA,NA,NA,NA,"ZERO_RESULTS",1422
"1424",40.6327278,17.9417616,"locality","72100 Brindisi, BR, Italy","locality,political","OK",1423
"1425",-32.2315018,148.6329645,"locality","Dubbo NSW 2830, Australia","locality,political","OK",1424
"1426",NA,NA,NA,NA,NA,"ZERO_RESULTS",1425
"1427",-34.2883749,-70.815833,"locality","Requínoa, Requinoa, O'Higgins Region, Chile","locality,political","OK",1426
"1428",NA,NA,NA,NA,NA,"ZERO_RESULTS",1427
"1429",-35.7752426,137.2142417,"establishment","Kangaroo Island, South Australia, Australia","establishment,natural_feature","OK",1428
"1430",NA,NA,NA,NA,NA,"ZERO_RESULTS",1429
"1431",47.0525047,4.3837215,"colloquial_area","Burgundy, France","colloquial_area,political","OK",1430
"1432",45.0212348,8.3371719,"locality","14032 Casorzo AT, Italy","locality,political","OK",1431
"1433",NA,NA,NA,NA,NA,"ZERO_RESULTS",1432
"1434",40.946869,22.4510542,"locality","Goumenissa 613 00, Greece","locality,political","OK",1433
"1435",NA,NA,NA,NA,NA,"ZERO_RESULTS",1434
"1436",41.0895812,14.4998955,"administrative_area_level_3","82019 Sant'Agata de' Goti, Province of Benevento, Italy","administrative_area_level_3,political","OK",1435
"1437",39.399872,-8.224454,"country","Portugal","country,political","OK",1436
"1438",37.1424653,21.9522491,"administrative_area_level_3","Messenia, Greece","administrative_area_level_3,political","OK",1437
"1439",37.0299087,22.5245093,"administrative_area_level_3","Laconia, Greece","administrative_area_level_3,political","OK",1438
"1440",37.8833564,23.9333037,"locality","Markopoulo Mesogeas 190 03, Greece","locality,political","OK",1439
"1441",-35.306358,139.046794,"establishment","1640 Langhorne Creek Rd, Langhorne Creek SA 5255, Australia","establishment,food,point_of_interest","OK",1440
"1442",NA,NA,NA,NA,NA,"ZERO_RESULTS",1441
"1443",38.0814986,13.2889834,"locality","90046 Monreale, Province of Palermo, Italy","locality,political","OK",1442
"1444",45.0881663,8.0737781,"route","Str. Monferrato, 14023 Tuffo AT, Italy","route","OK",1443
"1445",43.470556,-0.924854,"locality","64270 Salies-de-Béarn, France","locality,political","OK",1444
"1446",NA,NA,NA,NA,NA,"ZERO_RESULTS",1445
"1447",NA,NA,NA,NA,NA,"ZERO_RESULTS",1446
"1448",41.1947261,-6.5569882,"establishment","Arribes del Duero Natural Park, 37246, Salamanca, Spain","establishment,park,point_of_interest","OK",1447
"1449",NA,NA,NA,NA,NA,"ZERO_RESULTS",1448
"1450",44.8551239,-0.5892196,"route","Rue de Moulis, 33000 Bordeaux, France","route","OK",1449
"1451",39.1111469,-121.0756669,"route","E Lime Kiln Rd, Grass Valley, CA 95949, USA","route","OK",1450
"1452",46.279509,4.7781959,"route","Rue Mâcon-Chaintré, 71000 Mâcon, France","route","OK",1451
"1453",NA,NA,NA,NA,NA,"ZERO_RESULTS",1452
"1454",36.785262,11.9918779,"establishment","Pantelleria, 91017 Pantelleria, Province of Trapani, Italy","establishment,natural_feature","OK",1453
"1455",38.113597,-122.243246,"route","Amador St, Vallejo, CA 94590, USA","route","OK",1454
"1456",-33.2581632,149.0866321,"street_address","Hilltops, 368 Burrendong Way, Orange NSW 2800, Australia","street_address","OK",1455
"1457",-33.6252923,18.84142,"establishment","South Africa","establishment,point_of_interest","OK",1456
"1458",44.9266528,-123.4919256,"administrative_area_level_2","Polk County, OR, USA","administrative_area_level_2,political","OK",1457
"1459",NA,NA,NA,NA,NA,"ZERO_RESULTS",1458
"1460",43.7577242,4.8512089,"establishment","Alpilles, 13210 Saint-Rémy-de-Provence, France","establishment,natural_feature","OK",1459
"1461",-35.417397,138.798555,"establishment","291 Winery Rd, Currency Creek SA 5214, Australia","establishment,food,point_of_interest","OK",1460
"1462",46.138694,4.6100683,"establishment","134 Rue des Artisans, 69430 Quincié-en-Beaujolais, France","establishment,food,liquor_store,point_of_interest,store","OK",1461
"1463",40.1208752,9.0128926,"establishment","Sardinia, Italy","establishment,natural_feature","OK",1462
"1464",44.1301064,12.485213,"bar","Via Aulo Gellio, 9, 47814 Igea Marina RN, Italy","bar,establishment,lodging,point_of_interest","OK",1463
"1465",-37.5831982,147.4627259,"colloquial_area","Gippsland, VIC, Australia","colloquial_area,political","OK",1464
"1466",-36.9,145.75,"establishment","Strathbogie Ranges, Strathbogie VIC 3666, Australia","establishment,natural_feature","OK",1465
"1467",NA,NA,NA,NA,NA,"ZERO_RESULTS",1466
"1468",31.963067,-116.633992,"establishment","Rancho Cimarrón, San Antonio de Las Minas, 22766 Ensenada, B.C., Mexico","establishment,food,point_of_interest,restaurant","OK",1467
"1469",NA,NA,NA,NA,NA,"ZERO_RESULTS",1468
"1470",NA,NA,NA,NA,NA,"ZERO_RESULTS",1469
"1471",NA,NA,NA,NA,NA,"ZERO_RESULTS",1470
"1472",NA,NA,NA,NA,NA,"ZERO_RESULTS",1471
"1473",34.7513712,-118.2522977,"establishment","Antelope Valley, Lancaster, CA 93536, USA","establishment,natural_feature","OK",1472
"1474",43.26913,-4.249953,"bicycle_store","KM, CA-180, 5, 39513 Ucieda, Cantabria, Spain","bicycle_store,establishment,point_of_interest,store","OK",1473
"1475",NA,NA,NA,NA,NA,"ZERO_RESULTS",1474
"1476",35.3649881,-120.8477098,"route","Napa Ave, Morro Bay, CA 93442, USA","route","OK",1475
"1477",-33.8335699,138.61,"establishment","Clare Valley, Clare SA 5453, Australia","establishment,natural_feature","OK",1476
"1478",39.9276764,22.5635655,"locality","Krania 400 07, Greece","locality,political","OK",1477
"1479",NA,NA,NA,NA,NA,"ZERO_RESULTS",1478
"1480",38.0022977,22.5245093,"administrative_area_level_3","Corinthia, Greece","administrative_area_level_3,political","OK",1479
"1481",45.2745018,13.8901858,"establishment","Istria","establishment,natural_feature","OK",1480
"1482",47.0369285,4.838344,"route","Rue des Bressandes, 21200 Beaune, France","route","OK",1481
"1483",34.862034,33.015041,"establishment","Commandaria street, Zoopigi, Οδος Κουμανταρίας, Ζωοπηγή, Limassol 4565, Cyprus","establishment,museum,point_of_interest","OK",1482
"1484",-41.0790031,175.6545577,"locality","Gladstone, New Zealand","locality,political","OK",1483
"1485",-33.1775166,-68.6113055,"locality","Medrano, Mendoza, Argentina","locality,political","OK",1484
"1486",38.4293578,-122.6339651,"route","Lake Trail, Santa Rosa, CA 95404, USA","route","OK",1485
"1487",45.5172317,11.0229028,"establishment","Via Asiago, 1, 37023 Grezzana VR, Italy","establishment,food,point_of_interest","OK",1486
"1488",NA,NA,NA,NA,NA,"ZERO_RESULTS",1487
"1489",31.7137,34.98345,"route","Yerushalayim St, Bet Shemesh, Israel","route","OK",1488
"1490",NA,NA,NA,NA,NA,"ZERO_RESULTS",1489
"1491",-35.0566492,148.102061,"locality","Gundagai NSW 2722, Australia","locality,political","OK",1490
"1492",NA,NA,NA,NA,NA,"ZERO_RESULTS",1491
"1493",-35.0809029,138.8634671,"locality","Mount Barker SA 5251, Australia","locality,political","OK",1492
"1494",NA,NA,NA,NA,NA,"ZERO_RESULTS",1493
"1495",-32.90107,-68.842846,"establishment","Cap. de Frag. Moyano 57, 5500, Mendoza, Argentina","establishment,point_of_interest","OK",1494
"1496",43.462347,3.409159,"route","Résidence le Coteau de Molière, 34120 Pézenas, France","route","OK",1495
"1497",NA,NA,NA,NA,NA,"ZERO_RESULTS",1496
"1498",NA,NA,NA,NA,NA,"ZERO_RESULTS",1497
"1499",NA,NA,NA,NA,NA,"ZERO_RESULTS",1498
"1500",NA,NA,NA,NA,NA,"ZERO_RESULTS",1499
"1501",40.2644928,24.2152731,"administrative_area_level_1","Mount Athos, Greece","administrative_area_level_1,political","OK",1500
"1502",NA,NA,NA,NA,NA,"ZERO_RESULTS",1501
"1503",38.8066307,-9.4426867,"locality","2705 Colares, Portugal","locality,political","OK",1502
"1504",NA,NA,NA,NA,NA,"ZERO_RESULTS",1503
"1505",-34.0517493,18.9264524,"political","Helderberg Rural, Sir Lowry's Pass, 7130, South Africa","political,sublocality,sublocality_level_2","OK",1504
"1506",NA,NA,NA,NA,NA,"ZERO_RESULTS",1505
"1507",33.5731104,-7.5898434,"locality","Casablanca, Morocco","locality,political","OK",1506
"1508",NA,NA,NA,NA,NA,"ZERO_RESULTS",1507
"1509",NA,NA,NA,NA,NA,"ZERO_RESULTS",1508
"1510",NA,NA,NA,NA,NA,"ZERO_RESULTS",1509
"1511",-34.6128922,-68.3390622,"locality","San Rafael, Mendoza Province, Argentina","locality,political","OK",1510
"1512",42.6581356,11.6455585,"locality","58010 Sovana, Province of Grosseto, Italy","locality,political","OK",1511
"1513",40.822383,14.4289058,"establishment","Mount Vesuvius, 80044 Ottaviano, Metropolitan City of Naples, Italy","establishment,natural_feature","OK",1512
"1514",NA,NA,NA,NA,NA,"ZERO_RESULTS",1513
"1515",-35.7694861,148.0057003,"locality","Tumbarumba NSW 2653, Australia","locality,political","OK",1514
"1516",47.1537165,16.2688797,"administrative_area_level_1","Burgenland, Austria","administrative_area_level_1,political","OK",1515
"1517",-35.52,147.035,"locality","Henty NSW 2658, Australia","locality,political","OK",1516
"1518",50.681657,1.6258999,"locality","62360 Saint-Étienne-au-Mont, France","locality,political","OK",1517
"1519",44.1496209,4.685659,"route","Chemin du Rhône, 30200 Chusclan, France","route","OK",1518
"1520",43.4452157,2.9818395,"route","Route de Saint Chinian, 34360, France","route","OK",1519
"1521",-34.2500139,18.4157357,"political","Cape Peninsula, Cape Town, South Africa","political,sublocality,sublocality_level_2","OK",1520
"1522",45.4379211,10.6029836,"locality","25015 San Martino della Battaglia BS, Italy","locality,political","OK",1521
"1523",-38.1499181,144.3617186,"locality","Geelong VIC 3220, Australia","locality,political","OK",1522
"1524",47.068866,4.859158,"route","Les Perrières, 21420 Aloxe-Corton, France","route","OK",1523
"1525",-36.729605,146.969035,"establishment","2 Churchill Ave, Bright VIC 3741, Australia","establishment,point_of_interest,travel_agency","OK",1524
"1526",NA,NA,NA,NA,NA,"ZERO_RESULTS",1525
"1527",38.6043928,22.7152125,"administrative_area_level_2","Central Greece, Greece","administrative_area_level_2,political","OK",1526
"1528",NA,NA,NA,NA,NA,"ZERO_RESULTS",1527
"1529",NA,NA,NA,NA,NA,"ZERO_RESULTS",1528
"1530",47.3236158,-0.6185059,"establishment","1 Impasse du Chanoine de Douves, 49750 Beaulieu-sur-Layon, France","establishment,food,point_of_interest","OK",1529
"1531",NA,NA,NA,NA,NA,"ZERO_RESULTS",1530
"1532",40.6060067,22.1430215,"administrative_area_level_3","Imathia, Greece","administrative_area_level_3,political","OK",1531
"1533",40.3133521,-7.8007077,"neighborhood","Alentejo, 3400 Oliveira do Hospital, Portugal","neighborhood,political","OK",1532
"1534",38.113597,-122.243246,"route","Amador St, Vallejo, CA 94590, USA","route","OK",1533
"1535",38.758012,-122.6235144,"route","Napa Ave, Middletown, CA 95461, USA","route","OK",1534
"1536",NA,NA,NA,NA,NA,"ZERO_RESULTS",1535
"1537",45.7448951,12.091452,"intersection","Vicolo Colli Asolani, 31040 Trevignano TV, Italy","intersection","OK",1536
"1538",NA,NA,NA,NA,NA,"ZERO_RESULTS",1537
"1539",46.1618131,-1.1472023,"establishment","18 Av. Jean Guiton, 17000 La Rochelle, France","establishment,point_of_interest","OK",1538
"1540",NA,NA,NA,NA,NA,"ZERO_RESULTS",1539
"1541",37.0453988,-121.9579578,"administrative_area_level_2","Santa Cruz County, CA, USA","administrative_area_level_2,political","OK",1540
"1542",NA,NA,NA,NA,NA,"ZERO_RESULTS",1541
"1543",38.4269146,-122.712716,"car_repair","1110 Santa Rosa Ave, Santa Rosa, CA 95404, USA","car_repair,establishment,point_of_interest,store","OK",1542
"1544",NA,NA,NA,NA,NA,"ZERO_RESULTS",1543
"1545",42.4072107,-71.3824374,"administrative_area_level_1","Massachusetts, USA","administrative_area_level_1,political","OK",1544
"1546",45.420053,-75.7078959,"establishment","395 Wellington St, Ottawa, ON K1A 0N4, Canada","establishment,library,point_of_interest","OK",1545
"1547",NA,NA,NA,NA,NA,"ZERO_RESULTS",1546
"1548",43.573772,11.346905,"establishment","Località Ruffoli, Località Barbiano, 7, 50022 Greve in Chianti FI, Italy","establishment,food,point_of_interest","OK",1547
"1549",-34.5479968,150.3037323,"colloquial_area","Southern Highlands, NSW, Australia","colloquial_area,political","OK",1548
"1550",47.159051,4.954572,"locality","Vosne-Romanée, France","locality,political","OK",1549
"1551",NA,NA,NA,NA,NA,"ZERO_RESULTS",1550
"1552",38.759642,-123.0915605,"establishment","Lake Sonoma, California, USA","establishment,natural_feature","OK",1551
"1553",NA,NA,NA,NA,NA,"ZERO_RESULTS",1552
"1554",41.7217149,-82.8201872,"locality","Isle St George, OH 43436, USA","locality,political","OK",1553
"1555",44.7685409,5.284011,"establishment","Le Village, 26150 Sainte-Croix, France","establishment,food,point_of_interest","OK",1554
"1556",-33.8335699,138.61,"establishment","Clare Valley, Clare SA 5453, Australia","establishment,natural_feature","OK",1555
"1557",NA,NA,NA,NA,NA,"ZERO_RESULTS",1556
"1558",28.2915637,-16.6291304,"administrative_area_level_1","Canary Islands, Spain","administrative_area_level_1,political","OK",1557
"1559",44.7004186,8.5234983,"locality","15019 Strevi AL, Italy","locality,political","OK",1558
"1560",-35.3086252,149.1357714,"establishment","2/55 Blackall St, Barton ACT 2600, Australia","establishment,point_of_interest","OK",1559
"1561",-34.3142878,139.8547266,"colloquial_area","Riverland, SA, Australia","colloquial_area,political","OK",1560
"1562",41.616351,-4.410638,"establishment","Abadía Retuerta LeDomaine, 47195 Sardón de Duero, Valladolid, Valladolid, Spain","establishment,food,lodging,point_of_interest,restaurant","OK",1561
"1563",33.7998245,-96.5783387,"colloquial_area","Texoma, USA","colloquial_area,political","OK",1562
"1564",38.7107366,-122.0471933,"establishment","Capay Valley, California 95627, USA","establishment,natural_feature","OK",1563
"1565",-35.5,138.5,"establishment","Fleurieu Peninsula, Inman Valley SA 5211, Australia","establishment,natural_feature","OK",1564
"1566",NA,NA,NA,NA,NA,"ZERO_RESULTS",1565
"1567",37.6720944,21.4378482,"route","Letrinon, Pirgos 271 00, Greece","route","OK",1566
"1568",NA,NA,NA,NA,NA,"ZERO_RESULTS",1567
"1569",NA,NA,NA,NA,NA,"ZERO_RESULTS",1568
"1570",39.6672442,20.8503043,"establishment","Stadiou 12, Ioannina 453 33, Greece","establishment,point_of_interest,school","OK",1569
"1571",42.526752,3.084631,"locality","Collioure, France","locality,political","OK",1570
"1572",43.734434,3.549015,"locality","34150 Saint-Guilhem-le-Désert, France","locality,political","OK",1571
"1573",-30.0002315,136.2091547,"administrative_area_level_1","South Australia, Australia","administrative_area_level_1,political","OK",1572
"1574",NA,NA,NA,NA,NA,"ZERO_RESULTS",1573
"1575",43.8041334,-120.5542012,"administrative_area_level_1","Oregon, USA","administrative_area_level_1,political","OK",1574
"1576",19.5429151,-155.6658568,"establishment","Island of Hawai'i, Hawaii, USA","establishment,natural_feature","OK",1575
"1577",43.4676324,11.0434909,"locality","53037 San Gimignano, Province of Siena, Italy","locality,political","OK",1576
"1578",47.465674,3.746143,"locality","89450 Vézelay, France","locality,political","OK",1577
"1579",NA,NA,NA,NA,NA,"ZERO_RESULTS",1578
"1580",NA,NA,NA,NA,NA,"ZERO_RESULTS",1579
"1581",35.9586139,-96.0020375,"cafe","480 E 141st St, Glenpool, OK 74033, USA","cafe,establishment,food,point_of_interest,restaurant","OK",1580
"1582",39.9198413,25.141484,"establishment","Lemnos, Greece","establishment,natural_feature","OK",1581
"1583",26.820553,30.802498,"country","Egypt","country,political","OK",1582
"1584",45.7721979,21.2048007,"route","Aleea Viilor, Timișoara, Romania","route","OK",1583
"1585",42.7145043,2.8417137,"route","Rue des Lauriers Roses, 66240 Saint-Estève, France","route","OK",1584
"1586",NA,NA,NA,NA,NA,"ZERO_RESULTS",1585
"1587",44.816677,0.0710167,"route","Cote de La Tourbeille, 33890 Juillac, France","route","OK",1586
"1588",-33.9224259,18.8188535,"route","Devon Valley Rd, Devonvallei, Stellenbosch, 7600, South Africa","route","OK",1587
"1589",45.0809356,14.5925861,"establishment","Krk, Croatia","establishment,natural_feature","OK",1588
"1590",37.5557825,22.3337769,"administrative_area_level_3","Arcadia, Greece","administrative_area_level_3,political","OK",1589
"1591",NA,NA,NA,NA,NA,"ZERO_RESULTS",1590
"1592",-34.8311111,20.0130556,"establishment","Cape Agulhas, South Africa","establishment,natural_feature","OK",1591
"1593",NA,NA,NA,NA,NA,"ZERO_RESULTS",1592
"1594",NA,NA,NA,NA,NA,"ZERO_RESULTS",1593
"1595",34.9137456,32.4184108,"locality","Kathikas, Cyprus","locality,political","OK",1594
"1596",NA,NA,NA,NA,NA,"ZERO_RESULTS",1595
"1597",NA,NA,NA,NA,NA,"ZERO_RESULTS",1596
"1598",41.942646,-87.663582,"establishment","3335 N Southport Ave, Chicago, IL 60657, USA","establishment,food,point_of_interest,restaurant","OK",1597
"1599",40.4349907,18.0421742,"locality","73018 Squinzano, Province of Lecce, Italy","locality,political","OK",1598
"1600",-34.5333333,138.95,"establishment","Barossa Valley, Tanunda SA 5352, Australia","establishment,natural_feature","OK",1599
"1601",NA,NA,NA,NA,NA,"ZERO_RESULTS",1600
"1602",38.176892,-122.2664335,"route","Monterey Dr, American Canyon, CA 94503, USA","route","OK",1601
"1603",NA,NA,NA,NA,NA,"ZERO_RESULTS",1602
"1604",43.6751197,3.4798336,"establishment","3 Chemin du Mas Jullien, 34725 Jonquières, France","establishment,food,liquor_store,point_of_interest,store","OK",1603
"1605",39.2645095,26.2777073,"establishment","Lesbos, Greece","establishment,natural_feature","OK",1604
"1606",NA,NA,NA,NA,NA,"ZERO_RESULTS",1605
"1607",41.1372854,-7.7763087,"establishment","Rio Varosa, 5100, Portugal","establishment,natural_feature","OK",1606
"1608",32.7157305,-117.1610966,"administrative_area_level_2","San Diego County, CA, USA","administrative_area_level_2,political","OK",1607
"1609",43.1686664,-79.0067106,"colloquial_area","Escarpment, Lewiston, NY 14092, USA","colloquial_area,political","OK",1608
"1610",38.759642,-123.0915605,"establishment","Lake Sonoma, California, USA","establishment,natural_feature","OK",1609
"1611",34.4346011,-119.8747057,"route","Sonoma Ave, Goleta, CA 93117, USA","route","OK",1610
"1612",46.9899874,6.9292732,"locality","Neuchâtel, Switzerland","locality,political","OK",1611
"1613",41.9061177,12.4895417,"route","Via Vittorio Veneto, 00187 Roma RM, Italy","route","OK",1612
"1614",45.539255,10.726497,"bar","Hotel Campagnola 3 Stelle Superior, Via Santa Cristina, 30, 37011 Bardolino VR, Italy","bar,establishment,lodging,park,parking,point_of_interest","OK",1613
"1615",40.424827,15.0769562,"administrative_area_level_3","84047 Capaccio, Province of Salerno, Italy","administrative_area_level_3,political","OK",1614
